season,episode,line,character,dialogue
10,36,158,C,[SCARED] 
10,36,159,AIPOM,[ALERT] 
10,36,160,SUNFLORA,[EFFORT] 
10,36,161,AIPOM,[CURIOUS] 
10,36,162,SUNFLORA,[EFFORT] 
10,36,163,AIPOM,[EFFORT] 
10,36,164,AIPOM,[EXCITED] 
10,36,165,SUNFLORA,[LEECH SEED MOVE] 
10,36,166,AIPOM,[CONFUSED] 
10,36,167,AIPOM,[STRUGGLING] 
10,36,168,SUNFLORA,[SCARED] 
10,36,169,AIPOM,[STRUGGLING] 
10,36,170,ASH,"Turtwig, Aipom! "
10,36,171,DAWN,That's Leech Seed! It's Sunflora! 
10,36,172,JENNY [E],Move in now! 
10,36,173,POLICE B,We would if we could! 
10,36,174,POLICE B,But we're kind of tied up! 
10,36,175,JENNY [E],Right! I'll go myself! 
10,36,176,JENNY [E],I told you so! 
10,36,177,NANDO,"Sunflora was protecting itself, that's all. "
10,36,178,ROSELIA,[AFFIRMATIVE] 
10,36,179,SUNFLORA,[EXCITED] / [RELIEVED] 
10,36,180,POLICE D,Nothing here either... 
10,36,181,POLICE F,"All right, let's go! "
10,36,182,JESSIE,Would you fall a bit lighter next time? 
10,36,183,MEOWTH,That'd be my choice! 
10,36,184,WOBBUFFET,[AFFIRMATIVE] 
10,36,185,JESSIE,Knock off the sweet talk! 
10,36,186,JAMES,Yes dear. 
10,36,187,SUNFLORA,[CONCERNED] 
10,36,188,SUNFLORA,[SURPRISED] 
10,36,189,PIPLUP,[REASSURING] 
10,36,190,PIKACHU,[REASSURING] 
10,36,191,SUNFLORA,[RELIEVED] 
10,36,192,JAMES,Like you're not! 
10,36,193,JESSIE,Like you're not! 
10,36,194,JAMES,"Stop! Meowth, take that thing off! "
10,36,195,JAMES,"They're searching for a Sunflora, right? Well, we'll just stop having one! "
10,36,196,MEOWTH,"Man, what a raw deal. It took so long to put this on! "
10,36,197,JAMES,So what? 
10,36,198,MEOWTH,"Well, that was quick. "
10,36,199,JESSIE,As will be this! 
10,36,200,JAMES,With a flick of the wrist! 
10,36,201,PIKACHU,[SHOCKED] 
10,36,202,SUNFLORA,[SURPRISED] 
10,36,203,JESSIE,I don't think this will work at all. 
10,36,204,JAMES,Much too obvious. 
10,36,205,JESSIE,The look of wealth and smarts! 
10,36,206,JAMES,I sure can play those parts! 
10,36,207,WOBBUFFET,[AFFIRMATIVE] 
10,36,208,JESSIE,Return! You don't count. 
10,36,209,PIPLUP,[DETERMINED] 
10,36,210,PIPLUP,[STRUGGLING] 
10,36,211,PIKACHU,[STERN] 
10,36,212,PIPLUP,[ANGRY] 
10,36,213,PIKACHU,[ARGUING] 
10,36,214,PIPLUP,[SAD] 
10,36,215,SUNFLORA,[REASSURING] 
10,36,216,JAMES,I'll hide the Adamant Orb on my person for the look of a respectable paunch! 
10,36,217,JESSIE,"Let's go for it, paunch and all! "
10,36,218,PIPLUP,[CONCERNED] 
10,36,219,PIPLUP,[PECK MOVE] 
10,36,220,PIPLUP,[DETERMINED] 
10,36,221,MEOWTH,That Sunflora's the real deal! 
10,36,222,JESSIE,I give. What are you doing here? 
10,36,223,PIPLUP,[DEMANDING] 
10,36,224,JAMES,Cacnea? 
10,36,225,CACNEA,[AFFECTIONATE] 
10,36,226,JAMES,Off my paunch! Go ply them with Pin m*ssile! 
10,36,227,CACNEA,[PIN m*ssile MOVE] 
10,36,228,SUNFLORA,[PAINED] 
10,36,229,PIPLUP,[PAINED] 
10,36,230,PIKACHU,[CONCERNED] 
10,36,231,PIKACHU,[FRANTIC] 
10,36,232,PIKACHU,[EFFORT] 
10,36,233,PIKACHU,[CONFUSED] 
10,36,234,ASH,"Pikachu, what's up? "
10,36,235,PIKACHU,[CONCERNED] 
10,36,236,JESSIE,"Long as our eyes are closed, our look of wealth and smarts won't be betrayed by the awful truth. "
10,36,237,MEOWTH,Like glue! 
10,36,238,JESSIE,"Quite a lot of museum lovers here today, aren't there? "
10,36,239,PIPLUP,[DETERMINED] 
10,36,240,SUNFLORA,[DETERMINED] 
10,36,241,DAWN,Piplup? 
10,36,242,PIPLUP,[DETERMINED] 
10,36,243,DAWN,What is it? 
10,36,244,GARDENIA,"Whoa! That's Nando's Sunflora, I'm sure of it! "
10,36,245,PIPLUP,[ACCUSATORY] 
10,36,246,SUNFLORA,[att*ck] 
10,36,247,GARDENIA,And now we know where the Adamant Orb went. 
10,36,248,MEOWTH,You creamed my costume! 
10,36,249,WOBBUFFET,[PROUD] 
10,36,250,JESSIE,Wobbuffet for the save! 
10,36,251,ASH,Team Rocket? 
10,36,252,JAMES,Excuse me! Ditching a diamond for a dumb disguise makes you dumber than it! 
10,36,253,MEOWTH,Tough! It's what I do best! 
10,36,254,JESSIE,Not for long! 
10,36,255,GARDENIA,Nando's Sunflora's no criminal! 
10,36,256,ASH,"Yeah, but Team Rocket's Meowth sure is! "
10,36,257,JESSIE,Are those Twerp twits I hear? 
10,36,258,JAMES,That whining can't fool my ear! - 
10,36,259,JESSIE,On the wind! - 
10,36,260,JAMES,Past the stars! 
10,36,261,MEOWTH,In your ear! 
10,36,262,JESSIE,Bringing chaos at a breakneck pace! 
10,36,263,JAMES,"Dashing hope, putting fear in its place! "
10,36,264,JESSIE,A rose by any other name's just as sweet! 
10,36,265,JAMES,"When everything's worse, our work is complete! - "
10,36,266,JESSIE,Jessie! - 
10,36,267,JAMES,And James! 
10,36,268,MEOWTH,Meowth.that's a name! 
10,36,269,JESSIE,Putting the do-gooders in their place! - 
10,36,270,JAMES,Team Rocket! - 
10,36,271,JESSIE,We're in your face! 
10,36,272,WOBBUFFET,[AFFIRMATIVE] 
10,36,273,JENNY [V],That's not the same motto from Viridian City. 
10,36,274,JESSIE,"Hey, stop living in the past! "
10,36,275,JAMES,Sometimes you've gotta let go! 
10,36,276,MEOWTH,Sometimes you gotta shut up. 
10,36,277,ASH,"Hey, you guys, give back the Adamant Orb! "
10,36,278,JENNY [V],You have no idea of its historical worth! 
10,36,279,JESSIE,Save the history for school. Give me cash! 
10,36,280,JAMES,We were generously commissioned by a fashionably dressed fan of Team Rocket's to steal it for his collection of rocks! 
10,36,281,JENNY [V],Who'd do that? 
10,36,282,ASH,That's it.don't let them get away! 
10,36,283,PIKACHU,[THREATENING] 
10,36,284,BUNEARY,[THREATENING] 
10,36,285,CROAGUNK,[CROAK] 
10,36,286,GARDENIA,"Okay, Turtwig, you too! "
10,36,287,TURTWIG [G],[APPEARING] 
10,36,288,TURTWIG [BOTH],[DETERMINED] 
10,36,289,JAMES,"Well then, we'll fight grass with grass! Carnivine, Cacnea, go! "
10,36,290,JAMES,No! [AFFECTIONATE] 
10,36,291,GARDENIA,Wow! They're awesome! I love them! 
10,36,292,DAWN,Love them? Battle them! 
10,36,293,JESSIE,Let them have their fun. This is mine! 
10,36,294,ASH,No you don't! 
10,36,295,GARDENIA,"You don't like Grass types, do you? "
10,36,296,JESSIE,Diamonds are a girl's best friend. 
10,36,297,DAWN,What do we do now? 
10,36,298,BROCK,We can't att*ck them directly! 
10,36,299,JENNY [V],Wish we could call the Eterna City Jenny. 
10,36,300,JENNY [E],You just did! 
10,36,301,STUNKY,[EFFORT] 
10,36,302,AIPOM,[SURPRISED] 
10,36,303,JENNY [E],I was completely wrong about you. I hope you'll forgive me! 
10,36,304,MEOWTH,I don't care if there's a hundred Jennys! 
10,36,305,JAMES,"One blast from you, and there'll be nothing but powdered Adamant Orb far and near! "
10,36,306,WOBBUFFET,[AFFIRMATIVE] 
10,36,307,JENNY [E],I don't think you've factored in my Stunky! 
10,36,308,JENNY [E],Ready? 
10,36,309,STUNKY,[AFFIRMATIVE] 
10,36,310,JESSIE,"We'll deal with any stink you can raise! En garde, Wobbuffet! "
10,36,311,WOBBUFFET,[CONFIDENT] 
10,36,312,JENNY [E],Let's go! 
10,36,313,STUNKY,[FOCUSED] 
10,36,314,WOBBUFFET,[CONFIDENT] 
10,36,315,JAMES,My nose doesn't deserve this... 
10,36,316,MEOWTH,It's worse than you! 
10,36,317,JESSIE,I'm throwing my hands up in disgust! 
10,36,318,JESSIE,Uh oh! 
10,36,319,ASH,The Adamant Orb! 
10,36,320,PIPLUP,[CONCERNED] 
10,36,321,GARDENIA,"Leaf Storm, Turtwig.now! "
10,36,322,TURTWIG [G],[LEAF STORM MOVE] 
10,36,323,GARDENIA,"Bad smell, but great catch! "
10,36,324,TURTWIG [G],[PLEASED] 
10,36,325,ASH,"If Leaf Storm can do all that, Gardenia's one serious Gym Leader! "
10,36,326,PIKACHU,[AMAZED] 
10,36,327,JESSIE,"Why don't you fling this back at them, Wobbuffet? "
10,36,328,WOBBUFFET,[OBJECTING] 
10,36,329,JENNY [E],"Because that wasn't a Pokémon move! It's a defense tactic that Stunky has, and it lasts for  long hours! "
10,36,330,ASH,"Man, that's staying power! "
10,36,331,PIKACHU,[AGREEMENT] 
10,36,332,DAWN,That's a whole day and night! 
10,36,333,BROCK,What a treat! 
10,36,334,JENNY [E],All right! Give up! 
10,36,335,JENNY [V],It's over. 
10,36,336,JAMES,I'm afraid this takes B.O. to a whole new level. - 
10,36,337,MEOWTH,"Well, I'm booking! - "
10,36,338,JESSIE,Wait for me! 
10,36,339,WOBBUFFET,[AFFIRMATIVE] 
10,36,340,ASH,"Team Rocket, come back! "
10,36,341,MEOWTH,What? 
10,36,342,JESSIE,We're blasting off again! 
10,36,343,ASH,They're gone! 
10,36,344,PIKACHU,[SURPRISED] 
10,36,345,DAWN,Don't forget! Nothing's more valuable than a bath with soap! 
10,36,346,JENNY [E],You know.we may have overdone it a little bit this time! 
10,36,347,STUNKY,[SHEEPISH] 
10,36,348,JENNY [V],This time? Overdoing it is something that all Jennys do very well! 
10,36,349,BROCK,"That's more like it. Beautiful Jennys, best of friends. "
10,36,350,JENNY [E],"Nando, thank you for all your help! "
10,36,351,STUNKY,[GRATEFUL] 
10,36,352,NANDO,You're welcome! My pleasure. I'm just glad the Adamant Orb is safe. Eterna City is my favorite! A city that unites past and present! 
10,36,353,ASH,Nando? So are the legends of Dialga and Palkia really true? 
10,36,354,PIKACHU,[CURIOUS] 
10,36,355,NANDO,"In the beginning, there was only a churning turmoil of chaos. "
10,36,356,NANDO,"And at the heart of the chaos, where all things become one, came the One! "
10,36,357,NANDO,"And from itself, the Original One formed two beings. "
10,36,358,NANDO,"Time began to spin, and space began to expand. Then, the Original One separated into three more beings... Matter was born by way of communion between the first two. and spirit was born by way of communion between the next three. Our world was formed, and the Original One fell into a deep sleep. This is a legend that has been handed down since ancient times. "
10,36,359,ASH,"Sorry, but I don't get it! "
10,36,360,DAWN,Me neither! It's all so mysterious! 
10,36,361,NANDO,"Have patience, Dawn, and one day you will fully understand that all people are walking side by side toward their dreams, together with the world's Pokémon. It's bright young ones like you that have shown me this. "
10,36,362,DAWN,I get that! 
10,36,363,GARDENIA,Makes sense to me! 
10,36,364,ASH,"Me, too! "
10,36,365,GARDENIA,Sorry about today. Why don't you get your Pokémon ready and then come see me? I will be there. 
10,36,366,ASH,"Okay and then you and I can get that second badge, right? "
10,36,367,PIKACHU,[EXCITED] 
10,36,368,NARRATOR,"Working with two Officer Jennys, our heroes helped return an important treasure to the Sinnoh museum and the world! Now Ash's Eterna City battle challenge awaits! "
10,36,369,JENNY [V],"I still wonder who commissioned Team Rocket to steal the Adamant Orb. I guess.as long as that question remains unanswered, this case is still open! "
10,36,370,BROCK,"Hey, hold on! "
10,36,371,BROCK,What about other Team Rocket members? 
10,36,372,JENNY [E],Yes that could be. 
10,36,373,JENNY [E],or maybe a Pokémon Hunter! 
10,36,374,JENNY [V],Maybe. 
10,36,375,JENNY [V],or maybe something worse! 
10,36,376,TEAM GALACTIC GRUNT [MALE],"Well, those three were totally useless. "
10,36,377,TEAM GALACTIC GRUNT [FEMALE],We'll get the Adamant Orb next time... TO BE CONTINUED..
10,35,0,BRONZONG,[GYRO BALL MOVE] 
10,35,1,DAWN,"Quick, Buizel, dodge it! "
10,35,2,BUIZEL,[PAINED] 
10,35,3,DAWN,No! 
10,35,4,BUIZEL,"[RECOVERING] [singing] - POKEMON, POKEMON IT'S ALL ABOUT THE CHALLENGES IT'S A BRAND-NEW GAME AND A BRAND-NEW WORLD NEW RIVALS AS YOU FIGHT FOR SURVIVAL NOTHING CAN STOP YOU - DIAMOND AND PEARL - POKEMON IT'S ALL ABOUT THE BATTLE YOU GOTTA PLAY SMART, YOU GOTTA MOVE FASTER BEHIND EVERY WIN,THERE'S A CHANCE TO BEGIN AGAIN YOU GOTTA TAKE IT ALL IF YOU WANT TO BE A MASTER - POKEMON, POKEMON - IT'S TIME FOR ADVENTURE DIAMOND AND PEARL - WE CAN CHANGE THE WORLD - "
10,35,5,POKEMON DAWN,"All right, Buizel, come on out! "
10,35,6,BUIZEL,[GRUMPY] 
10,35,7,DAWN,"Okay, I want you all to give a warm welcome to Buizel! "
10,35,8,CROAGUNK,[GREETING] 
10,35,9,BUIZEL,[HAUGHTY] 
10,35,10,ASH,That's weird. 
10,35,11,DAWN,"Buizel, I want you to say hi. "
10,35,12,PIPLUP,[SCOLDING] 
10,35,13,BUIZEL,[HAUGHTY] 
10,35,14,PIPLUP,[AGGRESSIVE] 
10,35,15,PACHIRISU,[SHOCKED] 
10,35,16,BUIZEL,[SQUABBLING] 
10,35,17,DAWN,Stop this right now! 
10,35,18,BUIZEL,[POUTING] 
10,35,19,NARRATOR,"Adding a brand-new member to any family is not without a few challenges, and when it comes to our heroes' Pokémon family, things seem to be no different. "
10,35,20,DAWN,"Aww, why is Buizel doing this? "
10,35,21,BROCK,I think it's good to remember that Buizel's been spending all of its time training alone. 
10,35,22,ASH,"I'll bet a good battle would make Buizel feel great! So what do you say, Buizel, are you up for it or what? "
10,35,23,BUIZEL,[AFFIRMATIVE] An Elite Meet And Greet! 
10,35,24,ASH,Okay! I'm going to go with Turtwig! 
10,35,25,DAWN,Buizel and I are all set! 
10,35,26,ASH,"All right, Turtwig, Razor Leaf! "
10,35,27,TURTWIG,[RAZOR LEAF MOVE] 
10,35,28,DAWN,"Dodge it, Buizel, then Water g*n! "
10,35,29,BUIZEL,[EFFORT] 
10,35,30,BUIZEL,[AQUA JET MOVE] 
10,35,31,TURTWIG,[PAINED] 
10,35,32,DAWN,"I told you to use Water g*n, didn't I? "
10,35,33,BROCK,"Dawn's right, but that Aqua Jet was really powerful anyway. "
10,35,34,ASH,"You're okay, Turtwig! Now go and use Bite! "
10,35,35,DAWN,Buizel! Dodge it! 
10,35,36,ASH,"Good sh*t, Turtwig! "
10,35,37,DAWN,"Buizel, why won't you dodge? "
10,35,38,BUIZEL,[SONIC BOOM MOVE] 
10,35,39,TURTWIG,[PAINED] 
10,35,40,BROCK,That was a Sonic Boom at close range! Buizel took that Bite att*ck just to get in there! 
10,35,41,ASH,Turtwig! You okay? 
10,35,42,PIKACHU,[CONCERNED] 
10,35,43,TURTWIG,[STUNNED] 
10,35,44,DAWN,"Turtwig! That was way too much, Buizel! "
10,35,45,DAWN,Oh yeah? 
10,35,46,BROCK,"I'm pretty sure there's a Pokémon Center up ahead, - so let's go! - "
10,35,47,ASH,Yeah... 
10,35,48,DAWN,"Turtwig, I'm sorry. "
10,35,49,BROCK,"I guess you're not quite ready to handle Buizel yet, are you, Dawn? "
10,35,50,DAWN,Am too! Or not. 
10,35,51,ASH,"Dawn, you'll figure this out! "
10,35,52,DAWN,I guess... But Buizel doesn't listen to a thing I say! 
10,35,53,DAWN,"Okay, Buizel, return! "
10,35,54,BROCK,Hold on! Let Buizel stay out a bit! 
10,35,55,BROCK,"You've got to get better communicating with Buizel, - don't you? - "
10,35,56,DAWN,"Oh yeah, you're right! "
10,35,57,ASH,"Nurse Joy, would you mind helping my Turtwig? "
10,35,58,JOY,Not at all! It's what I do. 
10,35,59,BROCK,"And please.while you're at it, help out my lonely heart! "
10,35,60,JOY,Your lonely heart? 
10,35,61,BROCK,Among other things! 
10,35,62,CROAGUNK,[SATISFIED] 
10,35,63,ASH,[CONCERNED] 
10,35,64,CROAGUNK,[QUESTIONING] 
10,35,65,CROAGUNK,[CHALLENGING] 
10,35,66,DAWN,"Buizel, won't you give it a rest? "
10,35,67,CROAGUNK,[THREATENING] 
10,35,68,CROAGUNK,[DISMISSIVE] 
10,35,69,DAWN,Do you always have to try and pick a fight? 
10,35,70,DAWN,Can't you be a little more grown up? 
10,35,71,BUIZEL,[OFFENDED] 
10,35,72,SCIZOR,[IMPACT] 
10,35,73,ANNOUNCER,So! We finally come to the Champion League finale! 
10,35,74,ANNOUNCER,Can Lucian of the Elite Four finish it up right here and now? 
10,35,75,ASH,Hey! What's all this? 
10,35,76,BROCK,They're broadcasting the Champion League! 
10,35,77,DAWN,I know him. That's Lucian of the Elite Four! 
10,35,78,BUIZEL,[IMPRESSED] 
10,35,79,ANNOUNCER,Girafarig has done a magnificent job of dodging Scizor's Slashes! 
10,35,80,SCIZOR ,[att*ck] 
10,35,81,GIRAFARIG,[TAUNTING] 
10,35,82,LUCIAN,"All right.Girafarig, Psybeam! "
10,35,83,GIRAFARIG,[PSYBEAM MOVE] 
10,35,84,ANNOUNCER,And Psybeam makes a huge hit! 
10,35,85,ANNOUNCER,That Lucian sure knows how to work with Psychic Pokémon! An incredible turnaround victory! 
10,35,86,ASH,"Man, that was cool! "
10,35,87,DAWN,"Wow, the Elite Four really are that powerful! "
10,35,88,LUCIAN,That wasn't that great. 
10,35,89,LUCIAN,See? I'm still learning. That match taught me a lot! 
10,35,90,ASH ,[SHOCKED] 
10,35,91,ASH,Lucian of the Elite Four? 
10,35,92,LUCIAN,Right. Hello. 
10,35,93,ASH,"Hello to you! Uh, my name's Ash! - "
10,35,94,DAWN,And my name's Dawn! - 
10,35,95,BROCK,And my name is Brock! 
10,35,96,JESSIE,"Chase the Twerps long enough, and you're bound to run into a non-Twerp... "
10,35,97,JAMES,"A member of the Elite Four, no less! "
10,35,98,JESSIE,Sounds familiar. 
10,35,99,MEOWTH,The Elite Four are a group of four of the tip-toppiest of Trainers! 
10,35,100,JAMES,And you can be sure they've got a gaggle of the pick-pickiest of prime Pokémon! 
10,35,101,JESSIE,You know what I say. Why steal from the rest when you can steal from the best? 
10,35,102,BROCK,"So, it's true that only Pokémon Trainers who've won in their home Leagues can join the Champion League, correct? "
10,35,103,LUCIAN,"Right. If you're from Hoenn, you have to have won the Hoenn League, or Johto, the Johto League! Which brings us to the Sinnoh League.a monumental task,of course, but necessary to challenge us! "
10,35,104,ASH,Now that would be a real battle between Champions! 
10,35,105,DAWN,So you're saying.win here and you can challenge the Elite Four! 
10,35,106,LUCIAN,"That's right. You see, the Sinnoh Elite Four is made up of yours truly, who specializes in Psychic Pokémon; Aaron, who specializes in Bug Pokémon;Bertha, a Ground-type Pokémon specialist; and Flint, who's great with Fire types! And presiding at the top of the Elite Four is Cynthia, Master of the Champion League! But if you wish to challenge her, you first have to defeat all four of us.the Elite Four! "
10,35,107,DAWN,So Cynthia's the very top of the top! 
10,35,108,ASH,"Far as I'm concerned, that's what it's all about! "
10,35,109,BUIZEL,[EXCITED] 
10,35,110,BUIZEL,[INSISTENT] 
10,35,111,DAWN,"Now, Buizel, stop it! Sorry, but I just caught this Buizel... "
10,35,112,LUCIAN,"Oh, that's quite all right! I think Buizel wants to battle me. "
10,35,113,DAWN,When will you learn to mind your manners? 
10,35,114,BUIZEL,[EXCITED] 
10,35,115,LUCIAN,"No, it's fine. And I accept Buizel's challenge. "
10,35,116,ASH,"Do you think,you'd battle with me and Pikachu first? "
10,35,117,LUCIAN,"So, Ash, am I correct in assuming that your goal is to - conquer the Sinnoh League? - "
10,35,118,ASH,Right! 
10,35,119,LUCIAN,"Well, I guarantee you can look forward to having that battle with me immediately after you've attained your goal! "
10,35,120,LUCIAN,"But as for right now, Buizel asked. And I'm honoring that request! "
10,35,121,ASH,Oh. 
10,35,122,JESSIE,So Mr. Elite's going to give them a treat. 
10,35,123,JAMES,"We deserve one, too! "
10,35,124,MEOWTH,"While they're battling, we'll get busy! "
10,35,125,JESSIE,We're singing this tune Because soon We'll be rich! 
10,35,126,WOBBUFFET,[AFFIRMATIVE] 
10,35,127,ASH,"Do you mind telling us which Pokémon you're going to use, Lucian? "
10,35,128,LUCIAN,I'll show you a Pokémon that's a fitting match! All right? 
10,35,129,LUCIAN,All right.Bronzong! 
10,35,130,BRONZONG,[APPEARING] - 
10,35,131,DAWN,A Bronzong? - 
10,35,132,ASH,Let's see. 
10,35,133,POKEDEX,"Bronzong. The Bronze Bell Pokémon. One slept for over , years until it was accidentally awakened at a construction site. "
10,35,134,JESSIE,"I guess when they say Elite, they mean it! "
10,35,135,JAMES,"I'm sure Bronzong gives high-brow battling with a capital ""B""! "
10,35,136,MEOWTH,Ooh-la-whee! Here we go. 
10,35,137,JAMES ,Yo ho! 
10,35,138,BUIZEL,[EXCITED] 
10,35,139,DAWN,Now. Use Aqua Jet! 
10,35,140,BUIZEL,[WATER g*n MOVE] 
10,35,141,ASH,"Hey, that was Water g*n! "
10,35,142,BROCK,Oh no! Buizel still won't do what Dawn commands! 
10,35,143,LUCIAN,Bronzong! Iron Defense! 
